"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1921236320413687871","Sat May 10 16:10:08 +0000 2025","9290"," kdm ️ resident playbook ️ pict atas minta pegangan tangan pict bawah minta disuapin ga nyangka seorang gu dowon bisa begini kalo lg bucin https://t.co/WDnO3wYHMx","1921236320413687871","https://pbs.twimg.com/media/GqmaQGPWcAAMaS9.jpg","","in","Rules 👇","451","325","1054","https://x.com/kdrama_menfess/status/1921236320413687871","1012588105591713793","kdrama_menfess"
"1921516689079820765","Sun May 11 10:44:13 +0000 2025","4","Ini pas awal vidio Yeye kaya nyandar di bahu Kyukyu terus pas ganti kamera depan langsung bangun si Yeye aduuuhh ginì banget dah aku ini nyari moment #Kyusung https://t.co/q8hgoDeuGr","1921516689079820765","https://pbs.twimg.com/media/GqqZOtGaUAAgDdP.jpg","","in","dusun majasri","0","0","1","https://x.com/BeUrCLOUDS/status/1921516689079820765","2995021591","BeUrCLOUDS"
"1921414816133996832","Sun May 11 03:59:24 +0000 2025","2158"," kdm resident playbook Ini tuh dowon yiyoung pegangan tangan anjrit BUCIN BAT LU BERDUAAA dahlah suap suapan sambil pegangan tangan pulak inimah kecintaan penonton kalah sama kebucinan kalian https://t.co/4IROhtB4hM","1921414816133996832","https://pbs.twimg.com/media/Gqo8l6vW0AAbCWI.jpg","","in","Rules 👇","55","78","202","https://x.com/kdrama_menfess/status/1921414816133996832","1012588105591713793","kdrama_menfess"
"1920994897315733648","Sat May 10 00:10:48 +0000 2025","19248","Jualan tapi julidin customer tu maksudnya gimana? Rezeki lu tu dari customer lu yang lagi bucin itu. https://t.co/YbhxxjsZ7l","1920994897315733648","https://pbs.twimg.com/media/Gqi-q2RXgAAIW_5.jpg","","in","Indonesia","683","603","1337","https://x.com/Maeliani07/status/1920994897315733648","1659026628071288835","Maeliani07"
"1921111269626540436","Sat May 10 07:53:13 +0000 2025","1024","London walking tours I'll walk with you. ( 10 perfect days) Long #MOQEEL #FATSA Alternative Universe! https://t.co/4MnHdSSOGS","1921111269626540436","https://pbs.twimg.com/media/Gqkoew0bcAQk95s.jpg","","en","bikini bottom 🫧🪸🫙🐬🧜‍♀️","9","4","158","https://x.com/redhorse44/status/1921111269626540436","1642331059634442241","redhorse44"
"1921515322135232681","Sun May 11 10:38:47 +0000 2025","500","Bu lena liat kelakuan bucin adiknya AQEELA TERHARRY HARRY #HQ_AGZEPS160 #WELOVEHARQEEL https://t.co/1N4HQapS3F","1921515322135232681","https://pbs.twimg.com/ext_tw_video_thumb/1921515207874232321/pu/img/z6k3i4RKroxPwAXN.jpg","","in","","3","1","70","https://x.com/staraquars/status/1921515322135232681","1692804014994599937","staraquars"
"1921201300445839476","Sat May 10 13:50:58 +0000 2025","1937","Beginilah bun kalo suka tuh jangan nyerah sampe dia suka balik. Kan ku kejar sampai dapet dan kupastikan dia akan lebih bucin dariku. Tapi yaa inget juga kita hidup di dunia nyata dan muka kita gak kaya yiyong. #ResidentPlaybook #ResidentPlaybookEp9 https://t.co/XvatH8rKrT","1921201300445839476","https://pbs.twimg.com/media/Gql6ZSTbcAQ_RZ0.jpg","","in","VIP BABYAHGASE WANNABLE","110","41","401","https://x.com/verinagustianti/status/1921201300445839476","190596053","verinagustianti"
"1918489505268638152","Sat May 03 02:15:16 +0000 2025","242","yang selalu nanyain pakek parfum apa wangi banget? inih loh gaesss . Lagi bucin sama parfum lokal satu ini yang wanginya fresh seger bikin mood bagus seharian https://t.co/SxmFXATQyn","1918489505268638152","https://pbs.twimg.com/media/Gp_YB82awAI3Z56.jpg","","in","","0","20","130","https://x.com/nakkecillll/status/1918489505268638152","1346287803374530562","nakkecillll"
"1921512763836235872","Sun May 11 10:28:37 +0000 2025","163","moqeel sebelahan se mall gonjang ganjing lah couple lu? geli dikit paling mallnya","1921512763836235872","","","in","bikini bottom 🫧🪸🫙🐬🧜‍♀️","0","8","7","https://x.com/redhorse44/status/1921512763836235872","1642331059634442241","redhorse44"
"1921052358710063558","Sat May 10 03:59:08 +0000 2025","13","First Crack Coffee beneran enak wajib coba sekalian napak tilas JHOPE di Indo. Ini 2024 pas lagi ngerjain tugas les mandarin dan pacarku lg kerja https://t.co/G5lVgcqGYz","1921052358710063558","https://pbs.twimg.com/media/Gqjy4otW8AAzx6g.jpg","","in","","0","3","2","https://x.com/bucinLDR/status/1921052358710063558","225383069","bucinLDR"
